Customer ID,Services,ISP (INR),Marginal Cost (INR),Discount Type,Discount Amount (INR),Billed Cost (INR),Date,Time
100778,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-12-01,21:15:35
300549,"Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0,298,2022-12-01,21:18:05
100421,"Haircut (Male)', 'Eyebrow Threading', 'Beard Trimming'","149, 74, 49",272,,0,272,2022-12-02,4:55:29
300013,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-12-02,6:35:11
300637,"Beard Trimming', 'Pedicure'","49, 249",298,,0,298,2022-12-02,7:21:26
200081,"Eyebrow Threading', 'Pedicure'","74, 249",323,,0,323,2022-12-02,8:28:56
100306,Beard Trimming',49,49,,0,49,2022-12-02,11:01:31
200615,Haircut (Female)',249,249,,0,249,2022-12-02,11:07:53
300243,"Haircut (Male)', 'Lower Body Waxing'","149, 1399",1548,,0,1548,2022-12-02,21:21:10
200435,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2022-12-03,6:06:20
200981,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-12-03,11:09:16
300763,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-12-03,12:35:46
300390,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-12-03,22:18:56
100033,Beard Trimming',49,49,,0,49,2022-12-04,12:20:03
300031,"Eyebrow Threading', 'Olive Hair Treatment'","74, 249",323,,0,323,2022-12-04,13:32:52
200968,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-12-04,14:24:00
300524,Eyebrow Threading',74,74,,0,74,2022-12-05,0:01:01
200991,"Haircut (Female)', 'Pedicure'","249, 249",498,,0,498,2022-12-06,9:28:54
300989,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-12-07,7:44:18
100036,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-12-07,10:53:54
300361,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-12-07,12:37:51
100687,Haircut (Female)',249,249,,0,249,2022-12-08,9:02:12
300365,Eyebrow Threading',74,74,,0,74,2022-12-08,9:15:02
200380,"Haircut (Female)', 'Lower Body Waxing'","249, 1399",1648,,0,1648,2022-12-08,9:58:47
200409,Haircut (Male)',149,149,,0,149,2022-12-09,1:04:48
100253,Eyebrow Threading',74,74,,0,74,2022-12-09,2:48:13
200587,Eyebrow Threading',74,74,,0,74,2022-12-10,1:40:37
200835,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-12-10,4:18:20
200991,Eyebrow Threading',74,74,,0,74,2022-12-10,5:22:13
200940,Haircut (Female)',249,249,,0,249,2022-12-10,9:37:57
300329,"Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2022-12-10,18:18:58
200181,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-12-10,22:54:18
300575,Beard Trimming',49,49,,0,49,2022-12-11,7:17:22
300613,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-12-11,10:14:05
200450,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,Membership Card,164.8,1483.2,2022-12-11,23:58:45
300597,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2022-12-12,16:31:32
100033,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-12-13,9:25:20
100953,Haircut (Female)',249,249,,0,249,2022-12-13,14:16:54
100834,"Haircut (Male)', 'Haircut (Female)'","149, 249",398,,0,398,2022-12-13,14:40:35
300277,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-12-14,0:57:40
100403,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,Membership Card,14.8,133.2,2022-12-14,6:38:04
100390,Haircut (Female)',249,249,,0,249,2022-12-14,7:52:09
200687,Haircut (Female)',249,249,,0,249,2022-12-14,8:32:51
200601,"Eyebrow Threading', 'De-tan'","74, 249",323,,0,323,2022-12-14,11:57:23
200940,Haircut (Female)',249,249,,0,249,2022-12-14,17:13:37
100033,Haircut (Female)',249,249,,0,249,2022-12-14,18:41:52
100661,Beard Trimming',49,49,,0,49,2022-12-14,19:07:23
300629,Beard Trimming',49,49,,0,49,2022-12-15,0:09:22
300570,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-12-15,2:04:23
300146,Eyebrow Threading',74,74,,0,74,2022-12-15,12:45:29
200732,Haircut (Female)',249,249,,0,249,2022-12-15,17:03:37
300056,Haircut (Female)',249,249,,0,249,2022-12-16,0:01:13
200270,Haircut (Male)',149,149,,0,149,2022-12-16,3:45:46
300002,Haircut (Male)',149,149,,0,149,2022-12-16,6:56:19
200338,Eyebrow Threading',74,74,,0,74,2022-12-16,9:00:03
100298,Haircut (Male)',149,149,,0,149,2022-12-16,12:53:56
300689,Beard Trimming',49,49,,0,49,2022-12-16,14:17:15
300806,Beard Trimming',49,49,Membership Card,4.9,44.1,2022-12-16,17:46:42
100824,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-12-17,7:31:20
300597,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-12-17,8:58:35
300897,"Eyebrow Threading', 'Manicure'","74, 239",313,,0,313,2022-12-17,17:47:13
300775,Haircut (Male)',149,149,,0,149,2022-12-17,20:46:28
100236,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-12-17,22:13:54
200514,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-12-18,5:04:21
200714,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-12-18,20:51:15
200843,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-12-19,13:42:29
200568,Beard Trimming',49,49,,0,49,2022-12-19,18:37:37
300652,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-12-19,21:48:35
100359,Beard Trimming',49,49,,0,49,2022-12-20,4:36:48
100224,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2022-12-20,21:46:15
100399,Beard Trimming',49,49,,0,49,2022-12-21,4:09:58
200503,Haircut (Female)',249,249,,0,249,2022-12-21,8:39:23
100780,Haircut (Male)',149,149,,0,149,2022-12-22,2:14:35
300369,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2022-12-22,4:33:24
100676,"Haircut (Female)', 'Full Body Massage'","249, 1359",1608,Membership Card,160.8,1447.2,2022-12-22,7:40:35
100138,Haircut (Female)',249,249,,0,249,2022-12-22,8:08:51
100397,Beard Trimming',49,49,,0,49,2022-12-22,10:22:09
200811,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2022-12-22,16:59:24
300222,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,Membership Card,29.8,268.2,2022-12-22,18:05:37
100908,"Haircut (Male)', 'Beard Trimming'","149, 49",198,,0,198,2022-12-23,5:02:37
300180,Haircut (Male)',149,149,,0,149,2022-12-23,6:56:13
100033,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2022-12-23,12:39:00
300354,Haircut (Female)',249,249,,0,249,2022-12-23,13:11:49
100333,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-12-23,16:58:28
200702,Haircut (Male)',149,149,,0,149,2022-12-23,17:06:24
100986,Haircut (Male)',149,149,,0,149,2022-12-23,17:47:10
100572,Beard Trimming',49,49,,0,49,2022-12-23,23:19:48
200006,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-12-24,7:43:32
300294,Haircut (Female)',249,249,,0,249,2022-12-24,13:52:49
200135,Eyebrow Threading',74,74,,0,74,2022-12-24,16:00:56
100221,Haircut (Female)',249,249,,0,249,2022-12-25,10:43:06
300814,Eyebrow Threading',74,74,,0,74,2022-12-25,12:45:55
100709,"Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0,1448,2022-12-25,19:12:41
300988,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2022-12-26,2:15:25
100306,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-12-26,5:13:44
300535,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2022-12-26,7:41:15
100834,Haircut (Male)',149,149,,0,149,2022-12-26,11:06:18
300027,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2022-12-26,15:05:33
100993,Eyebrow Threading',74,74,,0,74,2022-12-26,16:39:04
100016,"Haircut (Female)', 'Beard Trimming'","249, 49",298,Membership Card,29.8,268.2,2022-12-26,22:13:54
100976,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-12-27,4:21:34
300747,"Eyebrow Threading', 'Lower Body Waxing'","74, 1399",1473,,0,1473,2022-12-27,4:22:56
100778,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2022-12-27,7:28:10
300814,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2022-12-27,12:39:27
100880,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-12-27,22:20:52
300247,"Haircut (Female)', 'Eyebrow Threading', 'Beard Trimming'","249, 74, 49",372,,0,372,2022-12-28,0:10:50
300759,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-12-28,1:56:41
200991,Eyebrow Threading',74,74,,0,74,2022-12-28,8:21:45
200451,Haircut (Female)',249,249,,0,249,2022-12-28,8:36:54
200409,Beard Trimming',49,49,,0,49,2022-12-28,9:51:10
300689,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2022-12-28,14:31:56
300988,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2022-12-28,16:40:31
300416,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2022-12-28,19:21:54
100419,Haircut (Female)',249,249,Membership Card,24.9,224.1,2022-12-29,2:01:36
200915,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2022-12-29,4:09:54
100685,Haircut (Female)',249,249,,0,249,2022-12-29,5:49:06
300892,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-12-29,9:35:16
200106,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-12-29,15:31:14
100777,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2022-12-29,16:18:52
200733,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2022-12-29,18:25:25
100143,"Haircut (Female)', 'Beard Trimming', 'Eyebrow Threading'","249, 49, 74",372,,0,372,2022-12-29,18:34:49
100365,Haircut (Male)',149,149,,0,149,2022-12-30,8:25:56
300771,Eyebrow Threading',74,74,,0,74,2022-12-30,18:49:28
200001,Haircut (Male)',149,149,,0,149,2022-12-30,20:07:21
100194,Eyebrow Threading',74,74,,0,74,2022-12-31,0:40:44
100224,Haircut (Male)',149,149,,0,149,2022-12-31,17:48:58
300140,Eyebrow Threading',74,74,,0,74,2022-12-31,19:05:01
100896,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-01,4:24:24
200904,Beard Trimming',49,49,,0,49,2023-01-01,17:07:47
200684,Haircut (Female)',249,249,,0,249,2023-01-01,23:21:35
100688,Eyebrow Threading',74,74,,0,74,2023-01-02,5:27:02
100034,Eyebrow Threading',74,74,,0,74,2023-01-02,6:14:10
100685,Beard Trimming',49,49,,0,49,2023-01-02,9:27:08
200961,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-02,12:35:29
200182,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-01-02,20:11:20
300056,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-01-03,0:43:53
200444,Haircut (Female)',249,249,,0,249,2023-01-03,4:12:21
300745,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-01-03,15:53:10
300264,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-01-03,16:29:26
100528,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-01-03,18:57:04
300530,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-01-04,1:47:01
100450,Beard Trimming',49,49,,0,49,2023-01-04,8:27:39
300526,Eyebrow Threading',74,74,,0,74,2023-01-04,15:30:39
300229,Haircut (Male)',149,149,,0,149,2023-01-04,17:08:30
200915,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-04,18:56:44
200687,Eyebrow Threading',74,74,,0,74,2023-01-04,21:11:59
200001,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-04,23:18:04
100485,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-01-05,6:28:16
300144,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-05,6:55:37
300006,Haircut (Female)',249,249,,0,249,2023-01-05,13:15:22
300939,"Eyebrow Threading', 'Manicure'","74, 239",313,,0,313,2023-01-05,18:42:47
200599,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-01-05,18:58:54
300013,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-01-05,21:21:58
100295,Beard Trimming',49,49,,0,49,2023-01-05,23:42:12
200687,Haircut (Male)',149,149,,0,149,2023-01-06,6:25:27
200514,Haircut (Female)',249,249,,0,249,2023-01-06,10:30:39
100834,"Beard Trimming', 'Royal De-tan'","49, 529",578,,0,578,2023-01-06,12:14:28
300335,Haircut (Female)',249,249,,0,249,2023-01-06,17:41:17
300803,"Beard Trimming', 'De-tan'","49, 249",298,,0,298,2023-01-06,19:39:51
100996,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-01-06,22:14:55
200605,Haircut (Female)',249,249,,0,249,2023-01-07,1:02:29
100036,Beard Trimming',49,49,,0,49,2023-01-07,6:38:36
300204,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-08,5:32:22
100697,Haircut (Female)',249,249,,0,249,2023-01-08,16:13:21
100164,"Eyebrow Threading', 'Pedicure'","74, 249",323,Membership Card,32.3,290.7,2023-01-10,2:10:25
100676,Eyebrow Threading',74,74,Membership Card,7.4,66.6,2023-01-10,2:19:54
200435,Haircut (Female)',249,249,,0,249,2023-01-10,3:52:30
300352,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-01-10,4:41:16
200126,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-10,21:16:52
300419,Haircut (Male)',149,149,,0,149,2023-01-11,2:45:07
200273,Eyebrow Threading',74,74,,0,74,2023-01-11,8:08:18
100777,"Haircut (Female)', 'Manicure'","249, 239",488,,0,488,2023-01-11,8:38:54
100908,Beard Trimming',49,49,,0,49,2023-01-11,14:20:05
100589,Haircut (Male)',149,149,,0,149,2023-01-11,15:39:39
100523,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-01-11,23:38:36
100126,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-12,6:07:04
100160,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-01-12,6:07:08
300542,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-01-13,11:34:51
300334,Haircut (Female)',249,249,,0,249,2023-01-13,12:46:47
200407,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2023-01-13,20:44:57
200543,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-13,20:47:21
100215,Eyebrow Threading',74,74,,0,74,2023-01-14,4:31:27
200612,"Beard Trimming', 'Full Body Massage'","49, 1359",1408,,0,1408,2023-01-14,4:33:45
300882,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-14,5:55:01
200733,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-14,11:44:17
300570,Beard Trimming',49,49,,0,49,2023-01-14,20:49:24
300254,"Eyebrow Threading', 'Full Body Massage'","74, 1359",1433,,0,1433,2023-01-14,22:57:51
100176,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-01-15,0:47:19
200571,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,Membership Card,39.8,358.2,2023-01-15,3:00:44
100072,Haircut (Female)',249,249,,0,249,2023-01-15,11:18:03
200613,Beard Trimming',49,49,,0,49,2023-01-15,13:23:58
200733,"Eyebrow Threading', 'Haircut (Female)', 'Beard Trimming'","74, 249, 49",372,Membership Card,37.2,334.8,2023-01-15,17:08:28
100697,Haircut (Female)',249,249,,0,249,2023-01-16,3:39:53
100486,Haircut (Male)',149,149,,0,149,2023-01-16,6:36:37
300147,Haircut (Male)',149,149,,0,149,2023-01-16,8:05:59
100598,Beard Trimming',49,49,,0,49,2023-01-16,12:29:15
300597,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-01-16,13:37:49
200881,Eyebrow Threading',74,74,,0,74,2023-01-17,4:36:50
200418,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-01-17,7:00:25
200547,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-17,8:21:35
100393,Haircut (Male)',149,149,,0,149,2023-01-17,16:35:41
200835,"Eyebrow Threading', 'Olive Hair Treatment'","74, 249",323,,0,323,2023-01-17,18:34:23
200126,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,Membership Card,22.3,200.7,2023-01-18,4:02:00
200945,Haircut (Male)',149,149,,0,149,2023-01-18,4:23:01
300247,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-18,5:15:20
100397,Haircut (Male)',149,149,,0,149,2023-01-18,5:16:30
300322,Beard Trimming',49,49,,0,49,2023-01-18,14:29:36
100357,Haircut (Female)',249,249,,0,249,2023-01-18,17:05:26
100312,"Beard Trimming', 'Lower Body Waxing'","49, 1399",1448,,0,1448,2023-01-19,9:56:04
300459,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-01-19,12:56:33
300422,Haircut (Female)',249,249,,0,249,2023-01-19,13:19:40
200363,Eyebrow Threading',74,74,,0,74,2023-01-20,2:21:19
300673,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-01-20,3:17:22
300369,Haircut (Female)',249,249,Membership Card,24.9,224.1,2023-01-20,14:08:39
100370,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-01-20,16:31:33
300204,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-20,17:41:16
100223,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-21,1:07:27
100045,Eyebrow Threading',74,74,,0,74,2023-01-21,2:29:14
200099,Beard Trimming',49,49,,0,49,2023-01-21,8:26:08
100688,Haircut (Female)',249,249,,0,249,2023-01-21,8:49:00
300650,"Eyebrow Threading', 'Beard Trimming'","74, 49",123,,0,123,2023-01-21,8:54:16
300116,Beard Trimming',49,49,,0,49,2023-01-21,11:32:03
100423,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-01-21,22:23:55
200808,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-01-22,14:24:10
200504,"Beard Trimming', 'Beard Trimming'","49, 49",98,,0,98,2023-01-22,15:39:07
300009,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-01-22,16:12:45
100780,Beard Trimming',49,49,,0,49,2023-01-22,22:38:45
300719,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-23,1:15:15
100246,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-01-23,2:11:40
300759,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-23,14:56:19
100688,Haircut (Female)',249,249,,0,249,2023-01-23,19:34:37
200207,Beard Trimming',49,49,,0,49,2023-01-24,2:56:34
200732,"Beard Trimming', 'Deep Hydrating'","49, 649",698,,0,698,2023-01-24,10:57:10
300827,Eyebrow Threading',74,74,,0,74,2023-01-25,2:09:04
300597,"Haircut (Female)', 'Beard Trimming'","249, 49",298,,0,298,2023-01-25,14:42:44
100253,Haircut (Female)',249,249,,0,249,2023-01-25,18:28:04
100423,Haircut (Female)',249,249,,0,249,2023-01-25,20:48:19
200876,"Beard Trimming', 'Haircut (Female)'","49, 249",298,,0,298,2023-01-25,22:17:28
300031,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-01-26,6:51:54
100953,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-01-26,10:29:33
200924,Haircut (Female)',249,249,,0,249,2023-01-26,11:46:30
300763,Haircut (Female)',249,249,,0,249,2023-01-26,12:14:36
100877,Haircut (Female)',249,249,,0,249,2023-01-26,12:14:44
200665,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,Membership Card,22.3,200.7,2023-01-26,14:02:14
300585,Eyebrow Threading',74,74,,0,74,2023-01-27,0:54:32
200252,"Eyebrow Threading', 'Royal De-tan'","74, 529",603,,0,603,2023-01-27,2:33:14
200886,"Eyebrow Threading', 'Haircut (Male)'","74, 149",223,,0,223,2023-01-27,13:25:31
100055,Haircut (Male)',149,149,,0,149,2023-01-28,4:12:31
200811,"Beard Trimming', 'Olive Hair Treatment'","49, 249",298,,0,298,2023-01-28,11:22:07
300765,"Haircut (Male)', 'Haircut (Male)'","149, 149",298,,0,298,2023-01-28,16:18:48
300535,Eyebrow Threading',74,74,,0,74,2023-01-28,20:05:15
200450,"Eyebrow Threading', 'Olive Hair Treatment'","74, 249",323,Membership Card,32.3,290.7,2023-01-28,22:00:28
100320,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-29,1:26:31
100176,"Haircut (Female)', 'Haircut (Male)'","249, 149",398,,0,398,2023-01-29,1:54:25
100320,Eyebrow Threading',74,74,,0,74,2023-01-29,5:04:32
200599,"Eyebrow Threading', 'Eyebrow Threading'","74, 74",148,,0,148,2023-01-29,6:41:12
200182,Haircut (Male)',149,149,,0,149,2023-01-29,10:49:56
100672,"Beard Trimming', 'Eyebrow Threading'","49, 74",123,,0,123,2023-01-29,14:08:09
300699,Haircut (Male)',149,149,,0,149,2023-01-29,22:20:44
200543,"Haircut (Female)', 'Upper Body Waxing'","249, 1399",1648,,0,1648,2023-01-29,23:56:52
200183,Haircut (Female)',249,249,,0,249,2023-01-30,12:22:33
300494,"Haircut (Female)', 'Eyebrow Threading'","249, 74",323,,0,323,2023-01-31,3:05:51
100819,Eyebrow Threading',74,74,,0,74,2023-01-31,5:40:32
300150,Haircut (Male)',149,149,,0,149,2023-01-31,9:32:17
300520,Haircut (Male)',149,149,,0,149,2023-01-31,21:23:09
300953,Haircut (Female)',249,249,,0,249,2023-02-01,0:58:48
200092,Haircut (Male)',149,149,,0,149,2023-02-01,2:18:02
200524,Haircut (Female)',249,249,,0,249,2023-02-01,5:24:01
100614,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-02-01,5:31:09
200550,"Eyebrow Threading', 'Haircut (Female)'","74, 249",323,,0,323,2023-02-01,11:53:49
300335,Eyebrow Threading',74,74,,0,74,2023-02-01,13:55:08
100270,Beard Trimming',49,49,,0,49,2023-02-01,18:12:06
200418,"Haircut (Male)', 'Eyebrow Threading'","149, 74",223,,0,223,2023-02-01,20:57:21
300277,Beard Trimming',49,49,Membership Card,4.9,44.1,2023-02-02,5:33:01
200612,"Beard Trimming', 'Haircut (Male)'","49, 149",198,,0,198,2023-02-02,14:56:45
100780,Haircut (Male)',149,149,,0,149,2023-02-03,0:12:20
100195,"Haircut (Male)', 'Upper Body Waxing'","149, 1399",1548,,0,1548,2023-02-03,5:07:01
200612,"Haircut (Female)', 'Haircut (Female)'","249, 249",498,,0,498,2023-02-03,13:04:21
